grades 6-8	Stories	Liv, Forever	Amy Talkington	9781616953225	Soho Press	Random House	$17.99	Liv Bloom hopes an art scholarship to Wickham Hall will be the start of a new life. Instead, it's the end. Liv becomes the school's victim, the latest unsolved murder that stems from an unimaginable conspiracy. Partnering with Gabe, who can see the dead, Liv must expose the terrible truth before more lives are lost.	
grades 6-8	Stories	Miss Peregrine's Home for Peculiar Children	Ransom Riggs	9781594746031	Quirk Books	Random House	$10.99	A mysterious island. An abandoned orphanage. A strange collection of very curious photographs. It all waits to be discovered in Miss Peregrine’s Home for Peculiar Children, an unforgettable novel that mixes fiction and photography in a thrilling reading experience. It will delight adults, teens, and anyone who relishes an adventure in the shadows.	
grades 6-8	Stories	Picture of Dorian Gray and Other Writings	WILDE, OSCAR	9780553212549		Random House	$4.95 	Here in one volume are Oscar Wilde's immensely popular novel The Picture of Dorian Gray, The Ballad of Reading Gaol, Lady Windermere's Fan, An Ideal Husband, Salom, and Common Core Exemplar The Importance of Being Earnest.	
grades 6-8	Stories	Red Badge of Courage	CRANE, STEPHEN	9780553210118		Random House	$4.95 	First published in 1895, America's greatest novel of the Civil War is a powerful psychological study of a young soldier's struggle with the horrors, both within and without. The novel strikes the reader with its undeniable realism and with its masterful descriptions of the riot of emotions felt by men under fire. 	
grades 6-8	Stories	Red Rising	Pierce Brown	9780345539786	Ballantine	Random House	$25.00	Red Rising is the dystopian story of Darrow – a secret revolutionary who is inspired not only by a longing for social justice, but by lost love. It's only when Darrow's beloved wife is executed by the oppressive government that he begins to question the harsh world he lives in. He is recruited by an underground revolutionary cell and given a perilous mission: infiltrate the academy that educates the elite--and become one of them. 	
grades 6-8	Stories	Relic (The Books of Eva I)	Heather Terrell	9781616954062	Soho Press	Random House	$9.99	In a grim future where technology is outlawed and civilization is confined to a medieval compound near the North Pole, an ambitious 17-year-old heroine uncovers both the truth about her brother's death and the false premise upon which her society is built. Heather Terrell's unique novel explores one girl's journey into the dark compromises society makes with itself in the name of progress.	
grades 6-8	Stories	Sylo	MacHale, DJ	9781595146663	Razorbill	Penguin Young Readers	9.99	They call themselves SYLO and they are a secret branch of the U.S. Navy. SYLO’s commander informs Pemberwick residents that the island has been hit by a lethal virus and must be quarantined. Now Pemberwick is cut off from the outside world. Tucker believes there’s more to SYLO’s story. He was on the sidelines when the high school running back dropped dead with no warning. He saw the bizarre midnight explosion over the ocean, and the mysterious singing aircraft that travel like shadows through the night sky. He tasted the Ruby—and experienced the powers it gave him—for himself. This story is a thought-provoking thriller that explores themes of friendship.	
grades 6-8	Stories	Tell the Wolves I'm Home	Carol Rifka Brunt	9780812982855	Random House Group	Random House	$15.00	There's only one person who has ever truly understood 14-year-old June Elbus, and that's her uncle, the renowned painter Finn Weiss. So when he dies far too young of a mysterious illness that her mother can barely bring herself to discuss, June's world is turned upside down. In grief, she develops an unlikely friendship that will break your heart, even as it heals theirs.	
grades 6-8	Stories	Tell-Tale Heart	POE, EDGAR ALLAN	9780553212280		Random House	$5.95 	Sixteen stories that represent Poe's major writings, including "The Fall of the House of Usher", "The Murders in the Rue Morgue", "The Masque of the Red Death", "The Pit and the Pendulum" and 15 poems, including "The Raven" and "Annabel Lee.” 	
grades 6-8	Stories	The Adventures of Tom Sawyer	Twain, Mark	9780375756818	Modern Library	Random House	$8.00	One of Mark Twain’s most popular novels, The Adventures of Tom Sawyer could arguably be called the great American coming of age novel and a masterpiece. Chapter 2 “The Glorious Whitewasher” is a Common Core Exemplar. Tom Sawyer belongs in any American literature class.	
grades 6-8	Stories	The Age of Miracles	Karen Thompson Walker	9780812982947	Random House Group	Random House	$15.00	On a seemingly ordinary Saturday in a California suburb, Julia and her family awake to discover, along with everyone else, that the rotation of the earth has suddenly begun to slow. The days and nights grow longer and longer, and the world is thrown into disarray. Walker has created a singular narrator in Julia, a resilient and insightful young girl, and a moving portrait of family life in an utterly altered world.	
grades 6-8	Stories	The Dark Is Rising	Cooper, Susan	9780689829833	Margaret K. McElderry Books	Simon & Schuster	$6.99	Dark Is Rising is the second novel in the "Dark is Rising" sequence, but is by far the most popular.  It is a classic story of fantasy in which a young boy suddenly finds himself playing a key role in the ageless battle between good and evil. Like the story’s hero, 11-year-old Will, young readers are drawn into a strange world that is unlike reality and yet symbolizes its deepest struggles.  Susan Cooper drew on the English and Celtic myths of her native British Isles, allowing educators to further incorporate those motifs into their curriculum.	1999
grades 6-8	Stories	The People Could Fly: American Black Folktales	Hamilton, Virginia	9780679843368	Knopf Books for Young Readers	Random House Juvenile	$13.00 	The People Could Fly, a collection of African American folk tales, aids the reader in determining themes as well as mastering a range of skills and applications, craft and structure, level of text complexity, and developing reading comprehension. Includes Virginia Hamilton's “The People Could Fly.”	
grades 6-8	Stories	Woman Hollering Creek and Other Stories		9780679738565	Random House	Random House	$14.00	A story collection of breathtaking range, whose characters give voice to the vibrant, varied life on both sides of the Mexican border. Featuring the Common Core Exemplar story “Eleven,” this collection is perfect for  English segments as well as multicultural and point of view lessons.	
grades 7-12	Stories	Reaching Out	Jimenez, Francisco	9780547250304	HMH Books for Young Readers	Houghton Mifflin Harcourt	$6.99	Honest, true and inspiring, Jiménez recounts the challenges he faced to gain a college education, how he coped with poverty, with guilt over leaving his family financially strapped, with self-doubt about succeeding academically, and with separation.	
Grades 8-12	Informational Texts: STEM	Charles and Emma: The Darwins' Leap of Faith	Heiligman, Deborah	03121661045	Square Fish	Macmillan	9.99	This multiple award-winning biography of Charles Darwin is a thought-provoking account of the man behind evolutionary theory: how his personal life affected his work and vice versa.
grades 9-10	Drama	A Doll’s House	Ibsen, Henrik	9780140441468	Penguin Classics	Penguin 	$11.00	A Doll's House is an essential text of Norwegian and Global drama whose critical analysis of 19th century institutions continues to find topical application.	
grades 9-10	Drama	Hamlet	SHAKESPEARE, WILLIAM	9780553212921		Random House	$4.99 	One of the greatest plays of all time, the compelling tragedy of the tormented young prince of Denmark continues to capture the imaginations of modern audiences. The ghost, Ophelia's death and burial, and the play within a play are just some of the elements that make Hamlet a Common Core Exemplar.	
grades 9-10	Drama	Importance of Being Earnest	Oscar Wilde	9781416500421	Enriched Classics	Simon & Schuster	 $ 4.95 	An excellent example of humor and satire from the late 19th century, and of the use of words with varying meanings. For example, the earnestness of the title, which among the characters takes many forms, including boringness, solemnity, complacency, smugness, self-righteousness, and sense of duty, all of which Oscar Wilde saw as hallmarks of the Victorian character.	2005
grades 9-10	Drama	Macbeth	SHAKESPEARE, WILLIAM	9780553212983		Random House	$4.99 	No dramatist has ever seen with more frightening clarity into the mind of a murderer than has Shakespeare in this brilliant tragedy of evil. Taunted into asserting his "masculinity" by his ambitious wife, Macbeth chooses to kill his king--and, thus, seals his own doom. A Common Core Exemplar. 	
grades 9-10	Drama	Macbeth	Shakespeare	9781451694727	Folger Shakespeare Library	Simon & Schuster	 $ 5.99 	With its supernatural elements and themes of prophecy, guilt, ambition, salvation and damnation, Macbeth is one of the greatest plays of all time. This edition offers many advantages for educators:  Freshly edited text based on the best early printed version of the play, full explanatory notes on pages facing the text, scene-by-scene plot summaries, an introduction to reading Shakespeare's language, an essay by an outstanding scholar providing a modern perspective on the play, and illustrations from the Folger Shakespeare Library's vast holdings of rare books.	2013
grades 9-10	Drama	Master Harold and the Boys	Fugard, Anthol	9780307475206	Vintage	Random House	$12.95	This play about a young white boy and two African servants is at once a compelling drama of South African apartheid and a universal coming-of-age story. Its themes of injustice, racism, friendship, and reconciliation make it ideal for multiculturalism and drama segments. A Common Core Exemplar.	
grades 9-10	Drama	Othello	SHAKESPEARE, WILLIAM	9780553213027		Random House	$4.99 	This great tragedy of unsurpassed intensity and emotion is played out against Renaissance splendor. The doomed marriage of Desdemona to the Moor Othello is the focus of a storm of tension, incited by the consummately evil Iago, that culminates in one of the most deeply moving scenes in theatrical history.	
grades 9-10	Drama	Romeo and Juliet	SHAKESPEARE, WILLIAM	9780553213058		Random House	$4.99 	The magnificent, timeless drama is the world's most famous tale of "star-crossed lovers." A masterwork that has long captured the hearts of audiences, this romantic tragedy has become part of the literary heritage of all peoples in all nations.	
grades 9-10	Drama	The Glass Menagerie	Williams, Tennessee	9780811214049		New Directions	11.95	Tennessee Williams’ classic American drama, The Glass Menagerie, provides a lens through which to discover the neurological basis of memory and explore its artistic expression.	
grades 9-10	Drama	The Three Theban Plays	Sophocles	9780140444254	Penguin	Penguin Classics	14	These three plays are among the most enduring and timeless dramas ever written. Robert Fagles' translation conveys all of Sophocles' lucidity and power. Includes "Oedipus the King."	
grades 9-10	Informational Text	Quiet	Susan Cain	9780307352156	Crown Trade Group	Random House	$16.00	A paradigm-shifting book that shows how dramatically our culture has come to misunderstand and undervalue introverts and gives introverts the tools to take full advantage of their strengths. Passionately argued, superbly researched, and filled with indelible stories of real people, Quiet has the power to change how we see introverts and, equally important, how they see themselves.	
grades 9-10	Informational Texts: ELA	A Time to Break Silence	Martin Luther King, Jr.	9780807033050	Beacon Press	Random House	$14.00	The first collection of essential writings by Martin Luther King, Jr. for high school students and young people--carefully selected by teachers across a variety of disciplines.  Arranged thematically in five parts, the collection includes 19 of Dr. King’s most well-known and frequently taught works, including “Letter from Birmingham Jail” and “I Have a Dream.”	
grades 9-10	Informational Texts: ELA	American Political Speeches	Edited by Terry Golway	9780143121954	Penguin Classics	Penguin 	$12.00	The Penguin Civic Classics is a series of essential American texts that, through the thoughtful editing of Richard Beeman, illuminates key moments that would go on to shape American history and the American experience. The series' cover designs also provides space for discussion regarding the stylistic depiction of the texts and their historical context.	
grades 9-10	Informational Texts: ELA	Behind the Beautiful Forevers	Katherine Boo	9780812979329	Random House Group	Random House	$16.00	Winner of the National Book Award --now in paperback. Katherine Boo's landmark work of narrative nonfiction tells the story of families striving toward a better life in one of the 21st century's great global cities: Mumbai, India. Beautifully written, and intimately reported, Boo makes indelible the lives of individuals who are too often invisible, and whose courage is impossible to forget.	
grades 9-10	Informational Texts: ELA	First They Killed My Father	Loung Ung 	9780060856267	Harper Perennial	HarperCollins	$15.99 	First They Killed My Father is a heart-wrenching autobiography that recounts the brutality of war with vivid detail. Luong Ung is only five-years old when the Khmer Rouge army storm into Phnom Penh in 1975, forcing her family to flee their home. Ung’s tale details many difficult journeys during her Cambodian youth, both physical and of the self. 	
grades 9-10	Informational Texts: ELA	I Know Why the Caged Bird Sings	Angelou, Maya.	9780345514400	Random House	Random House	$6.99	Maya Angelou’s story of her childhood has been a staple of the classroom since it was first published. Her use of autobiographical material in a novel is perfect for discussions on point of view or for its place in historical or social context.  A Common Core Exemplar. Teacher’s Guide available.	
grades 9-10	Informational Texts: ELA	King Peggy	Peggielene Bartels and Eleanor Herman	9780307742810	Knopf Group	Random House	$15.00	King Peggy chronicles the journey of American secretary, Peggielene Bartels, who finds herself king to a town of 7,000 people on Ghana's central coast. Peggy’s first two years as king of Otuam unfold in a way that is stranger than fiction. In the end, a traditional African town is uplifted by the ambitions of its modern female king, and Peggy is transformed into the hope of her community.	
grades 9-10	Informational Texts: ELA	Lincoln Speeches	Lincoln, Abraham  Edited by Aleen C. Guelzo	9780143121985	Penguin Classics	Penguin 	$12.00	The Penguin Civic Classics is a series of essential American texts that, through the thoughtful editing of Richard Beeman, illuminates key moments that would go on to shape American history and the American experience. The series' cover designs also provides space for discussion regarding the stylistic depiction of the texts and their historical context.	
grades 9-10	Informational Texts: ELA	My Beloved World	Sonia Sotomayor	9780345804839	Knopf Group	Random House	$15.95	An instant American icon--the first Hispanic on the U.S. Supreme Court--tells the story of her life before becoming a judge in an inspiring, surprisingly personal memoir. With startling candor and intimacy, Sonia Sotomayor recounts her life from a Bronx housing project to the federal bench, a progress that is testament to her extraordinary determination and the power of believing in oneself. 	
grades 9-10	Informational Texts: ELA	Ten Letters	Eli Saslow	9780307742551	Knopf Group	Random House	$15.00	In this inspiring and powerful look at the issues facing Americans today, reporter Eli Saslow creates vivid portraits of the lives of ten citizens who wrote letters to President Obama. Their letters, and the president's handwritten responses, tell of the personal struggles behind everything from healthcare to immigration to war.	
grades 9-10	Informational Texts: ELA	The American Reader: Words that Moved a Nation, 2nd Edition	Edited by Diane Ravitch	9780062737335	HarperCollins	HarperCollins	20	Includes the Exemplar text: Ronald Reagan's “Address to Students at Moscow State University.” The American Reader is a stirring and memorable anthology that captures the many facets of American culture and history in words and images. Gathered here are the writings that illuminate--with wit, eloquence, and sometimes sharp words--significant aspects of the national consciousness. Contains 200 poems, speeches, songs, essays, letters, and documents. 	
grades 9-10	Informational Texts: ELA	The Other Wes Moore	Wes Moore	9780385528207	Random House Group	Random House	$15.00	The bestselling true story of two boys born in the same neighborhood in the same town with the same name, and their starkly different fates. Here is their dramatic twinned story, set against the larger story of the persistent challenges--and new possibilities--facing young men in America.	
grades 9-10	Informational Texts: ELA	Unbroken	Laura Hillenbrand	9780812974492	Random House Group	Random House	$16.00	The major bestseller now available for the first time in trade paperback. Growing up, Louie Zamperini was a study in defiance, but his fierce determination took him all the way to the 1936 Olympics. Then his life was interrupted by Pearl Harbor. That was just the beginning of an incredible odyssey of determination and survival that forced him to overcome seemingly insurmountable circumstances.	
grades 9-10	Informational Texts: ELA	Why We Can't Wait	King, Jr., Martin Luther	9780451527530	Signet Classics	Penguin 	$9.99	Why We Can't Wait is a key text in the Civil Rights canon that continues to be worthy of discussion.	
grades 9-10	Informational Texts: History/Social Studies	Before Columbus: The Americas of 1491	Mann, Charles C.	9781416949008	Atheneum	Simon & Schuster	$24.99	By the same author as the much-lauded adult title 1491, this is an excellent description of what America was like before Europeans came to the Americas in 1492, specifically for grades 3-7.	2009
grades 9-10	Informational Texts: History/Social Studies	Cod: A Biography of the Fish That Changed the World	Kurlansky, Mark	9780140275018	Penguin	Penguin 	$15.00	Cod delightfully defies expectations and shows how the unassuming beguiles an essential underpinning.	
grades 9-10	Informational Texts: History/Social Studies	Walden	Henry David Thoreau	9780743487726	Enriched Classics	Simon & Schuster	 $ 5.99 	Substitute for Common Core exemplar - Good for course work in philosophy, this is a premium example of the American Transcendentalist movement. Delivers a poetic defense of living simply in our natural environment.	2004
grades 9-10	Informational Texts: STEM	The Hot Zone: A Terrifying True Story	Preston, Richard.	9780385479561	Anchor	Random House	$7.99	A highly infectious virus from the rain forest suddenly appears in Washington, D.C. A military team of soldiers and scientists is mobilized to stop the deadly outbreak. This account of rare and lethal viruses and their "crashes" into the world is an excellent narrative non-fiction for science and social studies classes.	
grades 9-10	Informational Texts: STEM	The Immortal Life of Henrietta Lacks	Rebecca Skloot	9781400052189	Crown Trade Group	Random House	$16.00	Her name was Henrietta Lacks, but scientists know her as HeLa. She was a poor black farmer whose cells--taken without her knowledge in 1951--became one of the most important tools in medicine, with devastating effects on her family. This phenomenal bestseller tells a riveting story of ethics, race, and medicine colliding; and of a daughter's persistent desire to know her mother.	
grades 9-10	Informational Texts: STEM	The Story of Science: Newton at the Center	Hakim, Joy.	9781588341617	Smithsonian Book	Random House	$27.95	Master storyteller Joy Hakim narrates the evolution of scientific thought. In this volume, students will discover the achievements and frustrations of Copernicus, Galileo, Kepler, Descartes, and Newton. A Common Core Exemplar for every science classroom. Teacher’s Guide available for purchase.	
grades 9-10	Poetry	A Shropshire Lad	Houseman, A. E.	9780140424744	Penguin	Penguin 	$16.00	Houseman's spare, uncomplicated poetic style in A Shropshire Lad serves as fodder for discussion in regards to Houseman's relationship to his contemporaries and A Shropshire Lad's place within the poetic tradition.	
grades 9-10	Poetry	Her Blue Body Everything We Know: Earthling Poems 1965-1990 Complete	Walker, Alice. “Women.”	9780156028615	Mariner	Houghton Mifflin Harcourt	$15.00	Walker’s complete poems, including new and previously unpublished verse, collected for the first time-with Walker’s notes that provide historical perspective on spiritual and political issues of the last three decades. 	
grades 9-10	Poetry	Lift Every Voice and Sing	Johnson, James Weldon	9780141183879	Penguin Classics	Penguin 	$13.00	J.W. Johnson's Lift Every Voice and Sing is a seminal text illuminating the black experience in America.
grades 9-10	Poetry	Once	Walker, Alice. “Women.”	9780156687454	Mariner	Houghton Mifflin Harcourt	$10.95	Walker's first volume of poetry, written in 1965 during her senior year at Sarah Lawrence College and in East Africa the summer after, touches on moral dilemmas, the civil rights movement, and the transformative power of love and beauty. This volume established her as a poet of sensitivity and power.  	
grades 9-10	Poetry	Shelley: Poems	Shelley, Percy Bysshe	9780679429098	Everyman's Library	Random House	$13.50	Shelley endures today as the great poet of the High Romantic period. This single volume collects many of his signature works, including the Common Core Exemplar “Ozymandias.” This collection would be a great addition to any poetry segment.	
grades 9-10	Poetry	The Collected Poetry of W. H. Auden	Auden, Wystan Hugh	9780679643500	Random House	Random House	$16.00	W.H. Auden was a major figure in poetry in the 20th century. This book broadens the collection of the original Selected Poems to better reflect the enormous wealth of form, rhetoric, tone, and content in Auden’s work, including the Common Core Exemplar “Musée des Beaux Arts.” Auden’s work is ideal for any poetry units or any study of authorial voice.	
grades 9-10	Poetry	The Poems	Shakespeare, William Edited by David Bevington	9780553213096	Bantam	Random House	$5.99	The Poems collects all of the major poetry written by William Shakespeare, including his longer poems like “Venus and Adonis” as well as his sonnets. This volume features the Common Core Exemplar “Sonnet 73” and is ideal for poetry and Shakespeare units.	
grades 9-10	Poetry and Drama	Selected Poems and Four Plays	William Butler Yeats	9780684826462	Scribner	Simon & Schuster	 $ 18.00 	Substitute for Common Core exemplar - a distinguished poet, critic, and professor of English at New York University provides an introduction and edits this outstanding collection by the Nobel Prize-winning writer William Butler Yeats.  A fine example of Irish literature from one of its greatest practitioners, this gives samples of Yeats' poetry and plays throughout his career.	1996
grades 9-10	Stories	A Certain October	Angela Johnson	9780689870651	Simon & Schuster	Simon & Schuster	 $ 9.99 	With artfully spare prose, Angela Johnson explores the ramifications of unexpected death in this compelling coming-of-age story. Scotty compares herself to tofu: no flavor unless you add something. And it’s true that Scotty’s friends, Misha and Falcone, and her brother, Keone, make life delicious. But when a terrible accident occurs, Scotty feels responsible for the loss of someone she hardly knew, and the world goes wrong. She cannot tell what is a dream and what is real. But the prospect of a boy, a dance, and the possibility that everything can fall back into place soon helps Scotty realize that she is capable of adding her own flavor to life. An ALA Best Fiction for Young Adults pick.	2013
grades 9-10	Stories	A Tree Grows in Brooklyn	Betty Smith	9780060736262	Harper Perennial Modern Classics	HarperCollins	$15.99 	A Tree Grows in Brooklyn is a richly-plotted narrative of three generations in a poor but proud American family that offers a detailed and unsentimental portrait of urban life at the beginning of the 20th century. 	
grades 9-10	Stories	And Then There Were None	Agatha Christie	9780062073471	Harper	HarperCollins	$6.99 	A group of ten strangers have all been invited to vacation at a secluded island in a luxurious home. Matters take a turn when the guests reach the mansion and realize that not one of them has ever seen or communicated with their host in person. Who is he and why has he assembled them? In this classic work of suspense, students will be given opportunities to how an author’s choices concerning how to structure a text and order events within it create such effects as mystery, tension, or surprise (RL.9-10.5).	
grades 9-10	Stories	Awakening	CHOPIN, KATE	9780553213300		Random House	$4.95 	Here is the story of Edna Pontellier, a young wife and mother. Edna experiences the first pangs of passion and desire--an awakening so intense that Edna compromises herself--changing her life forever. Chopin's portrayal of a woman's quest for freedom is considered a landmark in American fiction. 	
grades 9-10	Stories	Candide, Or The Optimist	De Voltaire, F. A. M. Translated by H. Morley	9780553211665	Random House	Bantam	4.95	On the surface a witty, bantering tale, this eighteenth-century classic is actually a savage, satiric thrust at the philosophical optimism that proclaims that all disaster and human suffering is part of a benevolent cosmic plan.	
grades 9-10	Stories	Canterbury Tales	CHAUCER, GEOFFREY	9780553210828		Random House	$5.99 	The Canterbury Tales, in which a group of pilgrims entertain each other with stories on the road to Canterbury, is a masterpiece of narration, description, and character portrayal. The tellers and their tales still feel fresh today and will work for any Short Story unit. 	
grades 9-10	Stories	Crime and Punishment	DOSTOEVSKY, FYODOR	9780553211757		Random House	$6.99 	The story of a murder committed on principle, of a killer who wishes by his action to set himself outside and above society.  Dostoyesky’s classic novel of great physical and psychological tension is a Common Core Exemplar and perfect for English and Point of View Units.	
grades 9-10	Stories	Cyrano De Bergerac	ROSTAND, EDMOND	9780553213607		Random House	$4.95 	Edmond Rostand's bittersweet melodrama tells the tale of France's master swordsman--Cyrano de Bergerac, a valiant soldier cursed with the face of a clown. His struggle to find love will enthrall any student in an English unit. 	
grades 9-10	Stories	Diary of a Madman, and Other Stories	Gogol, Nikolai Translated by Ronald Wilks	9780140449075	Penguin	Penguin 	$13.00	Diary of a Madman is a classic modern text with Gogol's acute style and historical sensitivity.	
grades 9-10	Stories	Fahrenheit 451	Bradbury, Ray.	9781451673319	Simon & Schuster	Simon & Schuster	$13.99	One could argue that science fiction crossed over from genre writing to mainstream American literature with the 1953 publication of this dystopian novel of censorship, bravery and rebellion.  A gripping story at once disturbing and poetic, Bradbury takes the materials of pulp fiction and transforms them into a visionary parable of a society gone awry.	2012
grades 9-10	Stories	Fathers and Sons	Turgenev, Ivan	9780375758393	Modern Library	Random House	$11.95	Turgenev’s novel was controversial when it was published in 1862. Today, this novel of ideas is viewed as a work of art and one of the classics of Russian Literature. Ideal for any English classroom. A Common Core Exemplar. A Reader’s Guide is available. 	
grades 9-10	Stories	Fifty Great Short Stories	CRANE, MILTON	9780553277456		Random House	$6.99 	A comprehensive selection from the world's finest short fiction. The authors range from Hawthorne, Poe, Henry James, Conrad, James Joyce, Hemingway, Faulkner, and O'Connor. The enduring quality of the writing makes this ideal for short story units. 	
grades 9-10	Stories	Home	Toni Morrison	9780307740915	Knopf Group	Random House	$14.00	Home is the story of a brother and sister who are profoundly lost, divided from each other and from themselves. In this brief and searing novel, Pulitzer Prize winner Toni Morrison channels the historic sweep and dramatic heft that animated Beloved into a twentieth-century tale of redemption.	
grades 9-10	Stories	In the Time of the Butterflies	Álvarez, Julia	9781565129764	Workman	Algonquin	13.95	In this extraordinary novel, the voices of four sisters describe the everyday horrors of life under Gen. Trujillo’s dictatorship. Through the art and magic of Alvarez’s imagination, this is a novel of courage and love, and the human cost of political oppression.	
grades 9-10	Stories	Jane Eyre	BRONTE, CHARLOTTE	9780553211405		Random House	$4.95 	Published in 1847, Jane Eyre heralded a new kind of heroine--one whose integrity, intellect and perseverance broke through class barriers to win equal stature with the man she loved. It’s regarded as one of the finest novels in English literature. A Common Core Exemplar	
grades 9-10	Stories	Jungle	SINCLAIR, UPTON	9780553212457		Random House	$5.95 	Upton Sinclair, master of the "muckraking" novel, here explores the workingman's lot at the turn of the century: the backbreaking labor, the injustices of "wage-slavery," the bewildering chaos of urban life. The Jungle is a story so shocking that it launched a government investigation.	
grades 9-10	Stories	Narrative of the Life of Frederick Douglass	Frederick Douglass	9780743487771	Enriched Classics	Simon & Schuster	 $ 4.95 	Douglass was a former slave and became famous as an orator and advocate for the abolition of slavery.  These personal reflections on the institution of slavery serve as a reminder of the moral decadence of slavery from a first-hand perspective.  In combination with works by Harriet Tubman and others, this classic memoir serves as an excellent primer for classroom discussion on the American Civil War and the history of slavery in our country.	2004	
grades 9-10	Stories	Neverwhere	Neil Gaiman	9780380789016	Avon	HarperCollins	$7.99 	Richard Mayhew is a young businessman with a good heart and a dull job. When he stops one day to help a girl he finds bleeding on a London sidewalk, his life is forever altered, for he finds himself propelled into an alternate reality that exists in a subterranean labyrinth of sewer canals and abandoned subway stations below the city. He has fallen through the cracks of reality and has landed somewhere different, somewhere that is Neverwhere.	
grades 9-10	Stories	Odyssey of Homer	HOMER	9780553213997		Random House	$5.95 	In this verse translation, Allen Mandelbaum realizes the power and beauty of the original Greek verse and demonstrates why the epic tale of The Odyssey has captured the human imagination for nearly three thousand years. A Common Core Exemplar.	
grades 9-10	Stories	One Day in the Life of Ivan Denisovich	SOLZHENITSYN, ALEXANDER	9780553247770		Random House	$5.99 	This powerful novel of fact is a scathing indictment of Communist tyranny, and an eloquent affirmation of the human spirit. A tale of how, even in the face of degrading hatred, where life is reduced to a bowl of gruel and a rare cigarette, hope and dignity prevail.	
grades 9-10	Stories	Scarlet Letter	HAWTHORNE, NATHANIEL	9780553210095		Random House	$3.95 	This is the all-time classic novel of sin and salvation... An ardent young woman, her cowardly lover, and her vengeful husband. These are the three central characters in this novel of passion and convention in the Puritan world of 17th-century Boston. A Common Core exemplar	
grades 9-10	Stories	Separate Peace	Knowles, John	9780743253970	Simon & Schuster	Simon & Schuster	 $ 12.99 	Describes in genre-defining prose the conflicts of young men coming of age in mid-20th century America. Set at a boys’ boarding school in New England during the early years of World War II, A Separate Peace is a harrowing and luminous parable of the dark side of adolescence. Gene is a lonely, introverted intellectual. Phineas is a handsome, taunting, daredevil athlete. What happens between the two friends one summer, like the war itself, banishes the innocence of these boys and their world.	2003	
grades 9-10	Stories	Siddhartha	HESSE, HERMANN	9780553208849		Random House	$5.99 	Siddhartha is Nobel Prize winner Herman Hesse’s story of a young man’s long, painful, and spiritual journey through life until he achieves true wisdom. It’s a mainstay of the classroom and is an exceptional choice for any English units. 	
grades 9-10	Stories	Tale of Two Cities	DICKENS, CHARLES	9780553211764		Random House	$4.95 	A masterful pageant of idealism, love, and adventure -- in a Paris bursting with revolutionary frenzy, and a London alive with anxious anticipation -- A Tale of Two Cities is one of Dickens's most energetic and exciting works.	
grades 9-10	Stories	The Alchemist	Paulo Coelho	9780061122415	HarperCollins	HarperCollins	$14.99 	Coelho's masterpiece tells the magical story of Santiago, a shepherd boy who yearns to travel in search of a worldly treasure. The story of the treasures Santiago finds teaches us about the essential wisdom of learning to read the omens strewn along life's path, and following our dreams. Through Santiago’s journey, students are challenged to analyze how a complex character develops over the course of a text to develop a theme (RL.9-10.3).
grades 9-10	Stories	The Bean Trees	Barbara Kingsolver	9780062277756	HarperTorch	HarperCollins	$7.99 	Taylor Greer grew up poor in rural Kentucky with the goals of avoiding pregnancy and getting away. But when she heads west with high hopes, a three-year-old Cherokee girl is literally dropped into her arms and Taylor must somehow come to terms with both motherhood and the necessity for putting down roots. Hers is a story about love and friendship, abandonment and belonging, and the discovery of surprising resources in apparently empty places. 	
grades 9-10	Stories	The Best Short Stories of O. Henry	Henry, O.	9780679601227	Modern Library	Random House	$22.95	This volume offers 38 of the finest pieces from one of the great short story writers. It includes the Common Core Exemplar story “The Gift of The Magi” and these humorous and ironic tales are perfect for any short story segment.	
grades 9-10	Stories	The Book Thief	Zusak, Marcus	9780385754729	Knopf Books for Young Readers	Random House Juvenile	$12.99 	In superbly crafted writing that burns with intensity, award-winning author Markus Zusak presents one of the most enduring stories of our time. The Book Thief helps students build upon their literacy skills to determine the meaning of words and phrases as they are used in the text, including figurative and connotative meanings, analyze the impact of specific word choices on meaning and tone, including words with multiple meanings or language that is particularly fresh, engaging, and beautiful. 	
grades 9-10	Stories	The Collected Tales of Nikolai Gogol	Gogol, Nikolai	9780375706158	Vintage	Random House	$17.00	The 13 stories collected encompass the breadth of Gogol's literary achievement. Gogol's knack for turning literary conventions on their heads combined with his overt joy in the art of storytelling make this perfect for any short story units. A Common Core Exemplar.	
grades 9-10	Stories	The Grapes of Wrath	Steinbeck, John	9780143039433	Penguin Classics	Penguin 	$17.00	American struggle and tragedy is unveiled and explored in Steinbeck's The Grapes of Wrath.	
grades 9-10	Stories	The Killer Angels	Shaara, Michael	9780345407276	Ballantine	Random House	$16.00	The Killer Angels is the Pulitzer Prize winning novel depicting the battle of Gettysburg. It brings history to life by combining factual testimony and a novelist’s eye for detail. It can be used for American Literature, Civil War History, and the study of perspective and multiple voices. A Common Core Exemplar.	
grades 9-10	Stories	The Martian	Andy Weir	9780804139021	Crown Trade Group	Random House	$24.00	Six days ago, astronaut Mark Watney became one of the first men to walk on the surface of Mars. Now, he's sure he'll be the first man to die there. He's stranded millions of miles from home, with no way to signal Earth that he's alive--and even if he could, his food would be gone years before a rescue mission could arrive. Will his resourcefulness be enough to overcome the impossible odds?	
